"Map","Lot","SubLot","Polytype","LinkID","TM_update_","Hist_Dist","Pine_Tr_Zn","OL_CAC","Lot_Sub","Ward_2013","Export_Vis","FD","X10D_ID","OBJECTID_1","Vision_PID","GISID","F10D_ID","Map_1","Block","Lot_1","St_Num","Street","Location","CurOwn_Dat","CurOwn_QU","CurOwn_VI","CurOwn_Sal","PROwn1_Dat","PROwn1_QU","PROwn1_VI","PROwn1_Sal","PROwn2_Sal","PROwn3_Sal","PROwn4_Sal","PROwn5_Sal","Land_Val","Build_Val","Total_Val","Zone","Room_Cnt","Build_SF","Sale_Price","Sale_Date","Year_Built","Land_Area","Build_Styl","Bath_Cnt","Exempt_Val","Bed_Cnt","Tax_Total","LU_CODE","LU_DESC4"
33,117,1,parcel,33-117-1,0,0,0,0,117-1,7,1,14,1033117001,3708,3163,33-117-1,1033117001,     33,    117,      1,5,KENNEDY DR,5 KENNEDY DR,03/26/15,U,I,0,03/26/15,U,I,0,0,0,0,0,71700,172200,243900,R1A,5,1564,0,03/26/15,1964,21780,Ranch,1,26000,3,217900,1010,SINGLE FAM  MDL-01
33,117,2,parcel,33-117-2,0,0,0,0,117-2,7,1,14,1033117002,3709,3164,33-117-2,1033117002,     33,    117,      2,2,KENNEDY DR,2 KENNEDY DR,08/19/09,Q,I,227500,12/03/87,,,0,0,0,0,0,56500,155100,211600,R1A,6,1611,227500,08/19/09,1968,10890,Ranch,1,0,3,211600,1010,SINGLE FAM  MDL-01
33,117,3,parcel,33-117-3,0,0,0,0,117-3,7,1,14,1033117003,3710,3165,33-117-3,1033117003,     33,    117,      3,8,KENNEDY DR,8 KENNEDY DR,12/10/04,Q,I,220000,06/05/97,U,I,0,0,0,0,0,70900,199400,270300,R1A,8,2766,220000,12/10/04,1964,20038,Ranch,2,20000,4,250300,1010,SINGLE FAM  MDL-01
33,117,4,parcel,33-117-4,0,0,0,0,117-4,7,1,14,1033117004,3711,3166,33-117-4,1033117004,     33,    117,      4,6,KENNEDY DR,6 KENNEDY DR,05/20/88,Q,I,105000,,,,0,0,0,0,0,62000,127200,189200,R1A,6,1416,105000,05/20/88,1965,10019,Ranch,1,20000,3,169200,1010,SINGLE FAM  MDL-01
33,117,5,parcel,33-117-5,0,0,0,0,117-5,7,1,14,1033117005,3712,3167,33-117-5,1033117005,     33,    117,      5,4,KENNEDY DR,4 KENNEDY DR,12/02/87,,,0,,,,0,0,0,0,0,61300,168600,229900,R1A,7,1257,0,12/02/87,1958,9583,Split-Level,3.5,20000,4,209900,1010,SINGLE FAM  MDL-01
33,118,0,parcel,33-118,0,0,0,0,118,7,1,14,1033118000,3713,3168,33-118,1033118000,     33,    118,,14,VICTORY LN,14 VICTORY LN,06/10/15,U,I,180000,06/25/96,Q,I,125000,0,0,0,0,72400,205300,277700,R1A,12,3199,180000,06/10/15,1954,24394,Split-Level,3.5,20000,4,257700,1010,SINGLE FAM  MDL-01
33,118,1,parcel,33-118-1,0,0,0,0,118-1,7,1,14,1033118001,3714,3169,33-118-1,1033118001,     33,    118,      1,10,VICTORY LN,10 VICTORY LN,05/18/16,Q,I,215000,08/05/11,Q,I,165000,89000,0,0,0,62700,124600,187300,R1A,5,1277,215000,05/18/16,1978,10817,Modern/Contemp,2,0,3,187300,1010,SINGLE FAM  MDL-01
33,119,0,parcel,33-119,0,0,0,0,119,7,1,14,1033119000,3715,3170,33-119,1033119000,     33,    119,,8,VICTORY LN,8 VICTORY LN,09/17/97,U,I,52000,,,,0,0,0,0,0,59900,147800,207700,R1A,8,1360,52000,09/17/97,1963,8712,Ranch,2,20000,3,187700,1010,SINGLE FAM  MDL-01
33,120,0,parcel,33-120,0,0,0,0,120,7,1,14,1033120000,3716,3171,33-120,1033120000,     33,    120,,6,VICTORY LN,6 VICTORY LN,01/17/07,U,I,116667,08/10/06,U,I,0,0,0,0,0,71700,117400,189100,R1A,6,1583,116667,01/17/07,1950,21780,Cape,1,20000,3,169100,1010,SINGLE FAM  MDL-01
33,121,0,parcel,33-121,0,0,0,0,121,7,1,14,1033121000,3717,3172,33-121,1033121000,     33,    121,,4,VICTORY LN,4 VICTORY LN,11/02/51,,,0,,,,0,0,0,0,0,55600,111600,167200,R1A,4,884,0,11/02/51,1951,7841,Cape,1,20000,2,147200,1010,SINGLE FAM  MDL-01
33,122,0,parcel,33-122,0,0,0,0,122,7,1,14,1033122000,3718,3173,33-122,1033122000,     33,    122,,2,VICTORY LN,2 VICTORY LN,12/16/96,U,I,0,12/16/96,U,I,49999,0,0,0,0,62400,123800,186200,R1A,6,1238,0,12/16/96,1951,10454,Cape,2,20000,3,166200,1010,SINGLE FAM  MDL-01
33,123,0,parcel,33-123,0,0,0,0,123,7,1,14,1033123000,3719,3174,33-123,1033123000,     33,    123,,48,MAY ST,48 MAY ST,10/26/04,Q,I,150000,08/31/00,Q,I,110000,0,0,0,0,64300,112400,176700,R1A,5,1080,150000,10/26/04,1954,12632,Ranch,1,20000,2,156700,1010,SINGLE FAM  MDL-01
33,124,0,parcel,33-124,0,0,0,0,124,7,1,14,1033124000,3720,3175,33-124,1033124000,     33,    124,,46,MAY ST,46 MAY ST,08/23/13,Q,I,163500,06/18/90,U,I,0,0,0,0,0,48300,132700,181000,R1A,8,2016,163500,08/23/13,1953,12632,Colonial,1.5,0,4,181000,1010,SINGLE FAM  MDL-01
33,125,0,parcel,33-125,0,0,0,0,125,7,1,14,1033125000,3721,3176,33-125,1033125000,     33,    125,,44,MAY ST,44 MAY ST,03/13/98,U,I,112000,,,,0,0,0,0,0,55800,133700,189500,R1A,8,1740,112000,03/13/98,1952,10019,Colonial,2,0,4,189500,1011,SF (W/ APT)  MDL-01
33,126,0,parcel,33-126,0,0,0,0,126,7,1,14,1033126000,3722,3177,33-126,1033126000,     33,    126,,40,MAY ST,40 MAY ST,,,,0,,,,0,0,0,0,0,55600,129000,184600,R1A,8,1711,0,,1935,5500,Cape,2,20000,3,164600,1010,SINGLE FAM  MDL-01
33,127,0,parcel,33-127,0,0,0,0,127,7,1,14,1033127000,3723,3178,33-127,1033127000,     33,    127,,42,MAY ST,42 MAY ST,11/15/07,Q,V,85000,08/25/00,U,V,0,0,0,0,0,69100,0,69100,R1A,,0,85000,11/15/07,0,17900,Vacant Land,,0,,69100,1300,RES ACLNDV  MDL-00
33,128,0,parcel,33-128,0,0,0,0,128,7,1,14,1033128000,3724,3179,33-128,1033128000,     33,    128,,38,MAY ST,38 MAY ST,10/31/16,U,I,0,12/12/15,U,I,210000,0,300000,235000,0,72700,278500,351200,R1A,10,4322,0,10/31/16,1940,25700,Colonial,4.5,0,5,351200,1010,SINGLE FAM  MDL-01
33,129,0,parcel,33-129,0,0,0,0,129,7,1,14,1033129000,3725,3180,33-129,1033129000,     33,    129,,36,MAY ST,36 MAY ST,03/15/07,Q,I,345000,07/09/04,Q,I,320000,0,0,0,0,72500,230200,302700,R1A,7,2958,345000,03/15/07,1950,24829,Colonial,2.5,20000,3,282700,1010,SINGLE FAM  MDL-01
33,13,0,parcel,33-13,0,0,0,0,13,6,1,13,1033013000,3607,3036,33-13,1033013000,     33,     13,,202,SOUTH ST,202 SOUTH ST,01/10/78,,,0,,,,0,0,0,0,0,34000,0,34000,R2,,0,0,01/10/78,0,26572,Vacant Land,,0,,34000,9010,STATE OWND  MDL-00
33,130,0,parcel,33-130,0,0,0,0,130,7,1,14,1033130000,3726,3181,33-130,1033130000,     33,    130,,32,MAY ST,32 MAY ST,12/29/10,U,I,0,01/02/07,U,V,0,0,0,0,0,60400,288100,348500,R1A,7,3854,0,12/29/10,1960,15682,Conventional,3,0,3,348500,1010,SINGLE FAM  MDL-01
33,131,0,parcel,33-131,0,0,0,0,131,7,1,14,1033131000,3727,3182,33-131,1033131000,     33,    131,,30,MAY ST,30 MAY ST,12/29/10,U,I,0,06/20/05,U,I,0,0,0,0,0,90300,510400,600700,R1A,20,4774,0,12/29/10,1900,32234,Res Apt,,0,9,600700,1116,APT/M-BLDG  MDL-03
33,13,1,parcel,33-13-1,0,0,0,0,13-1,6,1,13,1033013001,3608,3037,33-13-1,1033013001,     33,     13,      1,110,WESTERN AVE,110 WESTERN AVE,06/10/05,Q,I,225000,03/15/91,U,V,1,0,0,0,0,42500,162900,205400,R2,7,1768,225000,06/10/05,1991,10380,Colonial,1.5,20000,4,185400,1010,SINGLE FAM  MDL-01
33,132,0,parcel,33-132,0,0,0,0,132,7,1,14,1033132000,3728,3183,33-132,1033132000,     33,    132,,24,MAY ST,24 MAY ST,11/30/17,Q,I,230000,09/24/15,U,I,0,0,115000,0,0,59700,162200,221900,R1A,9,2184,230000,11/30/17,1910,14810,Colonial,1.5,0,4,221900,1010,SINGLE FAM  MDL-01
33,13,2,parcel,33-13-2,0,0,0,0,13-2,6,1,13,1033013002,3609,3038,33-13-2,1033013002,     33,     13,      2,114,WESTERN AVE,114 WESTERN AVE,03/15/91,U,V,0,,,,0,0,0,0,0,40200,141300,181500,R2,8,1768,0,03/15/91,1991,16000,Colonial,1.5,20000,4,161500,1010,SINGLE FAM  MDL-01
33,133,0,parcel,33-133,0,0,0,0,133,7,1,14,1033133000,3729,3184,33-133,1033133000,     33,    133,,22,MAY ST,22 MAY ST,01/20/00,Q,I,109900,06/05/98,U,I,0,0,0,0,0,59700,83100,142800,R1A,8,2122,109900,01/20/00,1907,14810,Conventional,2,20000,4,122800,1010,SINGLE FAM  MDL-01
33,13,3,parcel,33-13-3,0,0,0,0,13-3,6,1,13,1033013003,3610,3039,33-13-3,1033013003,     33,     13,      3,0,WESTERN AVE,WESTERN AVE,,,,0,,,,0,0,0,0,0,19100,0,19100,R2,,0,0,,0,26136,Vacant Land,,0,,19100,9010,STATE OWND  MDL-00
33,134,0,parcel,33-134,0,0,0,0,134,6,1,13,1033134000,3730,3185,33-134,1033134000,     33,    134,,169,SOUTH ST,169 SOUTH ST,12/03/99,U,I,0,08/07/96,U,I,0,0,0,0,0,95300,210200,305500,R1A,14,3448,0,12/03/99,1880,47916,3 Unit,3,0,4,305500,013M,PRI RES  MDL-03
33,135,0,parcel,33-135,0,0,0,0,135,7,1,13,1033135000,3731,3186,33-135,1033135000,     33,    135,,10,MAY ST,10 MAY ST,12/03/99,U,I,0,01/07/94,U,I,1,1,0,0,0,305900,2498600,2804500,R1A,,32532,0,12/03/99,1930,78844,Nursing Home,,0,,2804500,3040,NURSING HM
33,136,0,parcel,33-136,0,0,0,0,136,6,1,13,1033136000,3732,3187,33-136,1033136000,     33,    136,,177,SOUTH ST,177 SOUTH ST,01/01/05,U,I,0,03/28/97,U,I,62000,0,0,0,0,59200,103300,162500,R1A,14,2402,0,01/01/05,1880,14375,2 Unit,2,0,5,162500,1040,TWO FAMILY  MDL-03
33,137,0,parcel,33-137,0,0,0,0,137,6,1,13,1033137000,3733,3188,33-137,1033137000,     33,    137,,1,SOUTHVIEW DR,1 SOUTHVIEW DR,03/07/12,U,I,118000,06/12/07,Q,I,180000,88000,0,0,0,65800,92700,158500,R1A,5,938,118000,03/07/12,1940,14375,Ranch,1,0,2,158500,1010,SINGLE FAM  MDL-01
33,138,0,parcel,33-138,0,0,0,0,138,6,1,13,1033138000,3734,3189,33-138,1033138000,     33,    138,,3,SOUTHVIEW DR,3 SOUTHVIEW DR,01/03/18,Q,I,215000,03/17/14,Q,I,136000,140000,227500,128000,80000,66600,140000,206600,R1A,9,2012,215000,01/03/18,1934,15246,Conventional,2,0,5,206600,1010,SINGLE FAM  MDL-01
33,139,0,parcel,33-139,0,0,0,0,139,6,1,13,1033139000,3735,3190,33-139,1033139000,     33,    139,,5,SOUTHVIEW DR,5-7 SOUTHVIEW DR,07/15/81,U,,0,,,,0,0,0,0,0,76900,304500,381400,R1A,8,2261,0,07/15/81,1986,62292,Modern/Contemp,2,20000,4,361400,1091,MULTI HSES SFR
33,14,0,parcel,33-14,0,0,0,0,14,6,1,13,1033014000,3611,3040,33-14,1033014000,     33,     14,,106,WESTERN AVE,106 WESTERN AVE,09/18/15,Q,I,300000,12/26/86,,,0,0,0,0,0,84900,186300,271200,R2,16,3200,300000,09/18/15,1940,15246,Res Apt,4,0,8,271200,1110,RES APT 4 +
33,140,0,parcel,33-140,0,0,0,0,140,6,1,13,1033140000,3736,3191,33-140,1033140000,     33,    140,,0,SOUTHVIEW DR,0 SOUTHVIEW DR,,,,0,,,,0,0,0,0,0,1200,0,1200,R1A,,0,0,,0,436,Vacant Land,,0,,1200,4400,IND LD DV
33,141,0,parcel,33-141,0,0,0,0,141,6,1,14,1033141000,3737,3192,33-141,1033141000,     33,    141,,9,SOUTHVIEW DR,9 SOUTHVIEW DR,09/17/04,U,I,90000,12/03/96,U,I,100000,0,0,0,0,89700,80000,169700,R1A,8,2016,90000,09/17/04,1900,228690,2 Unit,,0,4,169700,1040,TWO FAMILY  MDL-03
33,14,1,parcel,33-14-1,0,0,0,0,14-1,6,1,13,1033014001,3612,3041,33-14-1,1033014001,     33,     14,      1,104,WESTERN AVE,104 WESTERN AVE,11/04/86,,,0,,,,0,0,0,0,0,42700,0,42700,R2,,0,0,11/04/86,0,10890,Vacant Land,,0,,42700,1300,RES ACLNDV  MDL-00
33,142,0,parcel,33-142,0,0,0,0,142,6,1,14,1033142000,3738,3193,33-142,1033142000,     33,    142,,203,SOUTH ST,203 SOUTH ST,06/15/18,U,I,68000,02/01/06,Q,I,260000,160000,0,0,0,71400,133100,204500,R1A,,3692,68000,06/15/18,1880,36801,3 Unit,4,0,7,204500,1050,THREE FAM  MDL-03
33,143,0,parcel,33-143,0,0,0,0,143,6,1,14,1033143000,3739,3194,33-143,1033143000,     33,    143,,209,SOUTH ST,209 SOUTH ST,02/24/06,Q,I,265000,02/24/06,U,I,0,135000,0,0,0,59200,140000,199200,R1A,8,2044,265000,02/24/06,1870,14375,Conventional,1.5,0,3,199200,1010,SINGLE FAM  MDL-01
33,144,0,parcel,33-144,0,0,0,0,144,6,1,14,1033144000,3740,3195,33-144,1033144000,     33,    144,,9,WESTMORE AVE,9 WESTMORE AVE,01/24/01,U,I,0,,,,0,0,0,0,0,68200,100000,168200,R1A,8,1930,0,01/24/01,1937,22216,Cape,2,26000,3,142200,1011,SF (W/ APT)  MDL-01
33,146,0,parcel,33-146,0,0,0,0,146,6,1,14,1033146000,3741,3196,33-146,1033146000,     33,    146,,13,WESTMORE AVE,13 WESTMORE AVE,11/29/16,U,I,0,11/17/94,Q,I,87000,0,0,0,0,60300,95000,155300,R1A,5,1008,0,11/29/16,1958,11761,Ranch,1,0,3,155300,1010,SINGLE FAM  MDL-01
33,147,0,parcel,33-147,0,0,0,0,147,6,1,14,1033147000,3742,3197,33-147,1033147000,     33,    147,,15,WESTMORE AVE,15 WESTMORE AVE,12/08/95,U,I,0,,,,0,0,0,0,0,58900,106500,165400,R1A,5,1008,0,12/08/95,1959,10019,Ranch,2,0,3,165400,1010,SINGLE FAM  MDL-01
33,148,0,parcel,33-148,0,0,0,0,148,6,1,14,1033148000,3743,3198,33-148,1033148000,     33,    148,,17,WESTMORE AVE,17 WESTMORE AVE,08/23/01,U,I,0,,,,0,0,0,0,0,55800,92000,147800,R1A,5,1032,0,08/23/01,1958,10019,Ranch,1,26000,2,121800,1010,SINGLE FAM  MDL-01
33,149,0,parcel,33-149,0,0,0,0,149,6,1,14,1033149000,3744,3199,33-149,1033149000,     33,    149,,19,WESTMORE AVE,19 WESTMORE AVE,04/06/10,U,I,0,08/27/90,U,I,0,0,0,0,0,62000,116300,178300,R1A,5,1296,0,04/06/10,1958,10019,Ranch,2,20000,3,158300,1010,SINGLE FAM  MDL-01
33,15,0,parcel,33-15,0,0,0,0,15,6,1,13,1033015000,3613,107728,33-15,1033015000,     33,     15,,91,WESTERN AVE,91 WESTERN AVE,08/10/86,U,I,0,,,,0,0,0,0,0,0,0,0,R2,,0,0,08/10/86,1986,0,Condominium,,0,,0,995,CONDO MAIN
33,15,0,parcel,33-15,0,0,0,0,15,6,1,13,1033015000,3614,3042,33-15,1033015001,     33,     15,      1,91,WESTERN AVE UNIT #1,91 WESTERN AVE UNIT #1,06/09/10,Q,I,126000,02/02/88,,,0,0,0,0,0,55000,76100,131100,R2,3,980,126000,06/09/10,1986,8094,Condominium,1.5,0,2,131100,1020,CONDO  MDL-05
33,15,0,parcel,33-15,0,0,0,0,15,6,1,13,1033015000,3615,3043,33-15,1033015002,     33,     15,      2,91,WESTERN AVE UNIT #2,91 WESTERN AVE UNIT #2,04/28/16,U,I,61730,10/27/00,Q,I,72000,57900,69900,0,0,55000,72100,127100,R2,3,980,61730,04/28/16,1986,8094,Condominium,1.5,0,2,127100,1020,CONDO  MDL-05
33,15,0,parcel,33-15,0,0,0,0,15,6,1,13,1033015000,3616,3044,33-15,1033015003,     33,     15,      3,91,WESTERN AVE UNIT #3,91 WESTERN AVE UNIT #3,08/04/98,Q,I,67900,03/24/89,Q,I,70000,0,0,0,0,55000,74000,129000,R2,3,980,67900,08/04/98,1981,8094,Condominium,1.5,20000,2,109000,1020,CONDO  MDL-05
33,15,0,parcel,33-15,0,0,0,0,15,6,1,13,1033015000,3617,3045,33-15,1033015004,     33,     15,      4,91,WESTERN AVE UNIT #4,91 WESTERN AVE UNIT #4,09/07/89,Q,I,70000,,,,0,0,0,0,0,55000,72300,127300,R2,3,980,70000,09/07/89,1986,8094,Condominium,1.5,20000,2,107300,1020,CONDO  MDL-05
33,15,0,parcel,33-15,0,0,0,0,15,6,1,13,1033015000,3618,3046,33-15,1033015005,     33,     15,      5,91,WESTERN AVE UNIT #5,91 WESTERN AVE UNIT #5,11/02/09,Q,I,127500,08/04/06,Q,I,145000,83500,78000,0,0,55000,72700,127700,R2,,980,127500,11/02/09,1986,8094,Condominium,1,20000,0,107700,1020,CONDO  MDL-05
33,15,0,parcel,33-15,0,0,0,0,15,6,1,13,1033015000,3619,3047,33-15,1033015006,     33,     15,      6,91,WESTERN AVE UNIT #6,91 WESTERN AVE UNIT #6,08/11/99,Q,I,56000,08/30/88,Q,I,77500,0,0,0,0,55000,74400,129400,R2,3,980,56000,08/11/99,1986,8094,Condominium,1.5,20000,2,109400,1020,CONDO  MDL-05
33,15,0,parcel,33-15,0,0,0,0,15,6,1,13,1033015000,3620,3048,33-15,1033015007,     33,     15,      7,93,WESTERN AVE UNIT #7,93 WESTERN AVE UNIT #7,04/28/17,Q,I,131000,07/22/10,U,I,107000,137500,64600,74000,85000,55000,74400,129400,R2,4,980,131000,04/28/17,1986,8094,Condominium,1.5,0,2,129400,1020,CONDO  MDL-05
33,15,0,parcel,33-15,0,0,0,0,15,6,1,13,1033015000,3621,3049,33-15,1033015008,     33,     15,      8,93,WESTERN AVE UNIT #8,93 WESTERN AVE UNIT #8,06/27/97,Q,I,48500,05/12/92,Q,I,54500,64500,0,0,0,55000,69400,124400,R2,3,980,48500,06/27/97,1986,8094,Condominium,1.5,20000,2,104400,1020,CONDO  MDL-05
33,15,0,parcel,33-15,0,0,0,0,15,6,1,13,1033015000,3622,3050,33-15,1033015009,     33,     15,      9,93,WESTERN AVE UNIT #9,93 WESTERN AVE UNIT #9,07/06/16,U,I,92000,03/30/01,Q,I,68900,49900,0,0,0,55000,67600,122600,R2,3,980,92000,07/06/16,1986,8094,Condominium,1.5,0,2,122600,1020,CONDO  MDL-05
33,15,0,parcel,33-15,0,0,0,0,15,6,1,13,1033015000,3623,3051,33-15,1033015010,     33,     15,     10,93,WESTERN AVE UNIT #10,93 WESTERN AVE UNIT #10,09/01/99,Q,I,53000,10/03/91,Q,I,61900,0,0,0,0,55000,69200,124200,R2,3,980,53000,09/01/99,1986,8094,Condominium,1.5,20000,2,104200,1020,CONDO  MDL-05
33,15,0,parcel,33-15,0,0,0,0,15,6,1,13,1033015000,3624,3052,33-15,1033015011,     33,     15,     11,93,WESTERN AVE UNIT #11,93 WESTERN AVE UNIT #11,11/27/07,Q,I,137000,08/25/00,Q,I,66500,67000,0,0,0,55000,68500,123500,R2,3,980,137000,11/27/07,1986,8094,Condominium,1.5,0,2,123500,1020,CONDO  MDL-05
33,15,0,parcel,33-15,0,0,0,0,15,6,1,13,1033015000,3625,3053,33-15,1033015012,     33,     15,     12,93,WESTERN AVE UNIT #12,93 WESTERN AVE UNIT #12,09/30/09,Q,I,128000,08/22/05,Q,I,142500,53500,0,57500,0,55000,66600,121600,R2,3,980,128000,09/30/09,1986,8094,Condominium,1.5,20000,2,101600,1020,CONDO  MDL-05
33,150,0,parcel,33-150,0,0,0,0,150,6,1,14,1033150000,3745,3200,33-150,1033150000,     33,    150,,21,WESTMORE AVE,21 WESTMORE AVE,02/13/90,U,I,40000,,,,0,0,0,0,0,64700,117900,182600,R1A,5,1040,40000,02/13/90,1946,13068,Ranch,2,20000,3,162600,1010,SINGLE FAM  MDL-01
33,151,0,parcel,33-151,0,0,0,0,151,6,1,14,1033151000,3746,3201,33-151,1033151000,     33,    151,,23,WESTMORE AVE,23 WESTMORE AVE,07/26/85,,,0,,,,0,0,0,0,0,64700,83300,148000,R1A,5,1248,0,07/26/85,1949,13068,Cape,1.5,20000,2,128000,1010,SINGLE FAM  MDL-01
33,152,0,parcel,33-152,0,0,0,0,152,6,1,14,1033152000,3747,3202,33-152,1033152000,     33,    152,,25,WESTMORE AVE,25 WESTMORE AVE,09/20/84,,,0,,,,0,0,0,0,0,62000,67500,129500,R1A,5,936,0,09/20/84,1949,10019,Ranch,1,20000,3,109500,1010,SINGLE FAM  MDL-01
33,153,0,parcel,33-153,0,0,0,0,153,6,1,14,1033153000,3748,3203,33-153,1033153000,     33,    153,,27,WESTMORE AVE,27 WESTMORE AVE,10/01/90,Q,I,81000,,,,0,0,0,0,0,62000,78900,140900,R1A,5,936,81000,10/01/90,1947,10019,Ranch,1,20000,2,120900,1010,SINGLE FAM  MDL-01
33,154,0,parcel,33-154,0,0,0,0,154,6,1,14,1033154000,3749,3204,33-154,1033154000,     33,    154,,29,WESTMORE AVE,29 WESTMORE AVE,08/07/09,Q,I,197500,06/27/97,Q,I,88500,0,0,0,0,62000,102700,164700,R1A,7,1299,197500,08/07/09,1949,10019,Cape,1.5,26000,3,138700,1010,SINGLE FAM  MDL-01
33,155,0,parcel,33-155,0,0,0,0,155,6,1,14,1033155000,3750,3205,33-155,1033155000,     33,    155,,31,WESTMORE AVE,31 WESTMORE AVE,02/03/00,Q,I,108000,11/04/99,U,I,0,0,0,0,0,64700,107600,172300,R1A,6,1190,108000,02/03/00,1946,13068,Ranch,1,20000,2,152300,1010,SINGLE FAM  MDL-01
33,156,0,parcel,33-156,0,0,0,0,156,6,1,14,1033156000,3751,3206,33-156,1033156000,     33,    156,,32,WESTMORE AVE,32 WESTMORE AVE,05/23/17,U,I,116500,07/30/10,Q,I,154500,135000,0,0,0,59900,80700,140600,R1A,6,782,116500,05/23/17,1947,8712,Ranch,1,0,2,140600,1010,SINGLE FAM  MDL-01
33,157,0,parcel,33-157,0,0,0,0,157,6,1,14,1033157000,3752,3207,33-157,1033157000,     33,    157,,30,WESTMORE AVE,30 WESTMORE AVE,06/15/79,,,0,,,,0,0,0,0,0,60600,118900,179500,R1A,4,1005,0,06/15/79,1947,9148,Ranch,1.5,20000,2,159500,1010,SINGLE FAM  MDL-01
33,158,0,parcel,33-158,0,0,0,0,158,6,1,14,1033158000,3753,3208,33-158,1033158000,     33,    158,,26,WESTMORE AVE,26 WESTMORE AVE,04/08/16,Q,I,199000,09/22/99,U,I,0,83900,0,0,0,59900,96900,156800,R1A,6,1152,199000,04/08/16,1946,8712,Cape,1.5,20000,2,136800,1010,SINGLE FAM  MDL-01
33,159,0,parcel,33-159,0,0,0,0,159,6,1,14,1033159000,3754,3209,33-159,1033159000,     33,    159,,22,WESTMORE AVE,22 WESTMORE AVE,02/21/06,U,I,200000,,U,,0,0,0,0,0,60600,136400,197000,R1A,8,1435,200000,02/21/06,1948,9148,Cape,1,0,3,197000,1010,SINGLE FAM  MDL-01
33,16,0,parcel,33-16,0,0,0,0,16,6,1,13,1033016000,3626,3054,33-16,1033016000,     33,     16,,178,SOUTH ST,178 SOUTH ST,04/30/15,Q,I,315000,,,,0,0,0,0,0,110000,234700,344700,R2,14,4493,315000,04/30/15,1850,27443,Res Apt,4,20000,9,324700,1110,RES APT 4 +
33,160,0,parcel,33-160,0,0,0,0,160,6,1,14,1033160000,3755,3210,33-160,1033160000,     33,    160,,18,WESTMORE AVE,18 WESTMORE AVE,04/13/16,Q,I,164000,,,,0,0,0,0,0,60600,82500,143100,R1A,6,1152,164000,04/13/16,1945,9148,Cape,1,0,3,143100,1010,SINGLE FAM  MDL-01
33,161,0,parcel,33-161,0,0,0,0,161,6,1,14,1033161000,3756,3211,33-161,1033161000,     33,    161,,14,WESTMORE AVE,14 WESTMORE AVE,12/05/03,Q,I,247500,07/25/01,Q,I,200000,107000,0,0,0,65100,188200,253300,R1A,7,2144,247500,12/05/03,1939,13504,Colonial,1.5,20000,3,233300,1010,SINGLE FAM  MDL-01
33,162,0,parcel,33-162,0,0,0,0,162,6,1,14,1033162000,3757,3212,33-162,1033162000,     33,    162,,10,WESTMORE AVE,10 WESTMORE AVE,10/30/98,Q,I,117000,04/30/57,,,0,0,0,0,0,67900,121900,189800,R1A,9,1740,117000,10/30/98,1910,16553,Colonial,,20000,4,169800,1010,SINGLE FAM  MDL-01
33,162,1,parcel,33-162-1,0,0,0,0,162-1,6,1,14,1033162001,3758,3213,33-162-1,1033162001,     33,    162,      1,12,WESTMORE AVE,12 WESTMORE AVE,11/03/14,U,I,0,03/03/76,,,0,0,0,0,0,57400,174900,232300,R1A,7,1826,0,11/03/14,1965,6970,Colonial,1.5,20000,3,212300,1010,SINGLE FAM  MDL-01
33,163,0,parcel,33-163,0,0,0,0,163,6,1,14,1033163000,3759,3214,33-163,1033163000,     33,    163,,215,SOUTH ST,215 SOUTH ST,,,,0,,,,0,0,0,0,0,65100,103100,168200,R1A,7,1388,0,,1909,13504,Conventional,1.5,20000,3,148200,1010,SINGLE FAM  MDL-01
33,164,0,parcel,33-164,0,0,0,0,164,6,1,14,1033164000,3760,3215,33-164,1033164000,     33,    164,,16,PAQUIN AVE,16 PAQUIN AVE,03/14/12,U,I,152000,12/05/11,U,I,0,150000,0,147000,0,72000,197000,269000,R1A,6,2194,152000,03/14/12,1961,23087,Cape,3,0,4,269000,1010,SINGLE FAM  MDL-01
33,165,0,parcel,33-165,0,0,0,0,165,6,1,14,1033165000,3761,3216,33-165,1033165000,     33,    165,,14,PAQUIN AVE,14 PAQUIN AVE,09/21/15,U,I,185000,01/04/93,U,I,0,0,0,0,0,72000,229800,301800,R1A,7,2178,185000,09/21/15,1962,23087,Ranch,2.5,20000,3,281800,1010,SINGLE FAM  MDL-01
33,166,0,parcel,33-166,0,0,0,0,166,6,1,14,1033166000,3762,3217,33-166,1033166000,     33,    166,,12,PAQUIN AVE,12 PAQUIN AVE,06/15/01,Q,I,188000,,,,0,0,0,0,0,72000,218500,290500,R1A,7,1628,188000,06/15/01,1960,23087,Ranch,1.5,26000,3,264500,1010,SINGLE FAM  MDL-01
33,167,0,parcel,33-167,0,0,0,0,167,6,1,14,1033167000,3763,3218,33-167,1033167000,     33,    167,,10,PAQUIN AVE,10 PAQUIN AVE,11/10/99,U,I,0,,,,0,0,0,0,0,76100,250100,326200,R1A,8,2412,0,11/10/99,1957,46174,Ranch,2,26000,3,300200,1010,SINGLE FAM  MDL-01
33,168,0,parcel,33-168,0,0,0,0,168,6,1,14,1033168000,3764,3219,33-168,1033168000,     33,    168,,223,SOUTH ST,223 SOUTH ST,08/01/01,Q,I,192000,,,,0,0,0,0,0,73600,128400,202000,R1A,13,4027,192000,08/01/01,1804,28314,2 Unit,3,20000,5,182000,1040,TWO FAMILY  MDL-03
